date,close,high,low,open,symbol,volume,changeOverTime,marketChangeOverTime,uClose,uVolume,fClose,fVolume,change,changePercent,uOpen,uHigh,uLow,fOpen,fHigh,fLow
2017-11-27,29.75,30.0,29.35,29.55,CZR,711181,5.715575620767495,5.715575620767495,29.75,711181,29.75,711181,0.05000000000000071,0.0017,29.55,30.0,29.35,29.55,30.0,29.35
2017-11-28,30.05,30.55,29.8,29.95,CZR,595640,5.783295711060949,5.783295711060949,30.05,595640,30.05,595640,0.3000000000000007,0.0101,29.95,30.55,29.8,29.95,30.55,29.8
2017-11-29,29.43,30.6,29.0,30.15,CZR,720154,5.643340857787811,5.643340857787811,29.43,720154,29.43,720154,-0.620000000000001,-0.0206,30.15,30.6,29.0,30.15,30.6,29.0
2017-11-30,30.6,30.7,29.25,29.6,CZR,981882,5.907449209932281,5.907449209932281,30.6,981882,30.6,981882,1.1700000000000017,0.0398,29.6,30.7,29.25,29.6,30.7,29.25
2017-12-01,30.6,30.9,30.1,30.5,CZR,495622,5.907449209932281,5.907449209932281,30.6,495622,30.6,495622,0.0,0.0,30.5,30.9,30.1,30.5,30.9,30.1
2017-12-04,30.85,31.35,30.45,31.0,CZR,775231,5.9638826185101586,5.9638826185101586,30.85,775231,30.85,775231,0.25,0.0082,31.0,31.35,30.45,31.0,31.35,30.45
2017-12-05,31.35,31.48,30.55,30.7,CZR,1245990,6.076749435665915,6.076749435665915,31.35,1245990,31.35,1245990,0.5,0.0162,30.7,31.48,30.55,30.7,31.48,30.55
2017-12-06,31.25,31.5,30.85,31.15,CZR,1758495,6.054176072234763,6.054176072234763,31.25,1758495,31.25,1758495,-0.10000000000000142,-0.0032,31.15,31.5,30.85,31.15,31.5,30.85
2017-12-07,31.85,31.85,30.9,31.15,CZR,619162,6.189616252821671,6.189616252821671,31.85,619162,31.85,619162,0.6000000000000014,0.0192,31.15,31.85,30.9,31.15,31.85,30.9
2017-12-08,32.7,32.77,31.9,32.2,CZR,879404,6.381489841986457,6.381489841986457,32.7,879404,32.7,879404,0.8500000000000014,0.0267,32.2,32.77,31.9,32.2,32.77,31.9
2017-12-11,33.3,33.4,32.8,33.1,CZR,874831,6.516930022573363,6.516930022573363,33.3,874831,33.3,874831,0.5999999999999943,0.0183,33.1,33.4,32.8,33.1,33.4,32.8
2017-12-12,33.65,33.7,33.1,33.4,CZR,1026413,6.595936794582393,6.595936794582393,33.65,1026413,33.65,1026413,0.3500000000000014,0.0105,33.4,33.7,33.1,33.4,33.7,33.1
2017-12-13,33.95,34.03,33.45,33.65,CZR,1113982,6.663656884875848,6.663656884875848,33.95,1113982,33.95,1113982,0.30000000000000426,0.0089,33.65,34.03,33.45,33.65,34.03,33.45
2017-12-14,32.05,33.9,31.73,33.9,CZR,1477880,6.234762979683973,6.234762979683973,32.05,1477880,32.05,1477880,-1.9000000000000057,-0.056,33.9,33.9,31.73,33.9,33.9,31.73
2017-12-15,32.15,32.65,31.5,32.05,CZR,972857,6.257336343115124,6.257336343115124,32.15,972857,32.15,972857,0.10000000000000142,0.0031,32.05,32.65,31.5,32.05,32.65,31.5
2017-12-18,33.6,33.65,32.4,32.55,CZR,840963,6.584650112866818,6.584650112866818,33.6,840963,33.6,840963,1.4500000000000028,0.0451,32.55,33.65,32.4,32.55,33.65,32.4
2017-12-19,33.4,33.83,33.0,33.65,CZR,714925,6.539503386004514,6.539503386004514,33.4,714925,33.4,714925,-0.20000000000000284,-0.006,33.65,33.83,33.0,33.65,33.83,33.0
2017-12-20,33.0,33.55,32.7,33.55,CZR,613149,6.44920993227991,6.44920993227991,33.0,613149,33.0,613149,-0.3999999999999986,-0.012,33.55,33.55,32.7,33.55,33.55,32.7
2017-12-21,33.3,33.46,32.9,33.25,CZR,363284,6.516930022573363,6.516930022573363,33.3,363284,33.3,363284,0.29999999999999716,0.0091,33.25,33.46,32.9,33.25,33.46,32.9
2017-12-22,33.2,33.5,33.0,33.25,CZR,364332,6.4943566591422135,6.4943566591422135,33.2,364332,33.2,364332,-0.09999999999999432,-0.003,33.25,33.5,33.0,33.25,33.5,33.0
2017-12-26,33.2,33.52,32.85,33.1,CZR,375917,6.4943566591422135,6.4943566591422135,33.2,375917,33.2,375917,0.0,0.0,33.1,33.52,32.85,33.1,33.52,32.85
2017-12-27,33.9,33.95,32.85,33.3,CZR,349365,6.652370203160271,6.652370203160271,33.9,349365,33.9,349365,0.6999999999999957,0.0211,33.3,33.95,32.85,33.3,33.95,32.85
2017-12-28,33.0,33.95,32.9,33.95,CZR,759423,6.44920993227991,6.44920993227991,33.0,759423,33.0,759423,-0.8999999999999986,-0.0265,33.95,33.95,32.9,33.95,33.95,32.9
2017-12-29,33.15,33.2,32.23,33.05,CZR,558829,6.483069977426637,6.483069977426637,33.15,558829,33.15,558829,0.14999999999999858,0.0045,33.05,33.2,32.23,33.05,33.2,32.23
2018-01-02,31.65,33.3,31.2,33.3,CZR,1157328,6.1444695259593685,6.1444695259593685,31.65,1157328,31.65,1157328,-1.5,-0.0452,33.3,33.3,31.2,33.3,33.3,31.2
2018-01-03,31.3,32.0,31.25,31.65,CZR,715281,6.06546275395034,6.06546275395034,31.3,715281,31.3,715281,-0.34999999999999787,-0.0111,31.65,32.0,31.25,31.65,32.0,31.25
2018-01-04,32.0,32.13,31.4,31.6,CZR,706460,6.223476297968398,6.223476297968398,32.0,706460,32.0,706460,0.6999999999999993,0.0224,31.6,32.13,31.4,31.6,32.13,31.4
2018-01-05,31.8,32.55,31.45,32.2,CZR,538314,6.1783295711060955,6.1783295711060955,31.8,538314,31.8,538314,-0.1999999999999993,-0.0062,32.2,32.55,31.45,32.2,32.55,31.45
2018-01-08,31.7,33.1,31.25,31.8,CZR,373560,6.155756207674944,6.155756207674944,31.7,373560,31.7,373560,-0.10000000000000142,-0.0031,31.8,33.1,31.25,31.8,33.1,31.25
2018-01-09,32.05,32.27,31.5,31.7,CZR,593423,6.234762979683973,6.234762979683973,32.05,593423,32.05,593423,0.34999999999999787,0.011,31.7,32.27,31.5,31.7,32.27,31.5
2018-01-10,32.25,32.55,31.77,32.05,CZR,391495,6.279909706546276,6.279909706546276,32.25,391495,32.25,391495,0.20000000000000284,0.0062,32.05,32.55,31.77,32.05,32.55,31.77
2018-01-11,32.55,32.8,32.05,32.35,CZR,308901,6.347629796839729,6.347629796839729,32.55,308901,32.55,308901,0.29999999999999716,0.0093,32.35,32.8,32.05,32.35,32.8,32.05
2018-01-12,32.35,32.98,32.0,32.7,CZR,1266048,6.302483069977427,6.302483069977427,32.35,1266048,32.35,1266048,-0.19999999999999574,-0.0061,32.7,32.98,32.0,32.7,32.98,32.0
2018-01-16,32.1,33.2,31.8,32.6,CZR,366035,6.2460496613995495,6.2460496613995495,32.1,366035,32.1,366035,-0.25,-0.0077,32.6,33.2,31.8,32.6,33.2,31.8
2018-01-17,32.0,32.55,31.9,32.3,CZR,259412,6.223476297968398,6.223476297968398,32.0,259412,32.0,259412,-0.10000000000000142,-0.0031,32.3,32.55,31.9,32.3,32.55,31.9
2018-01-18,31.6,32.11,31.55,31.95,CZR,260102,6.133182844243793,6.133182844243793,31.6,260102,31.6,260102,-0.3999999999999986,-0.0125,31.95,32.11,31.55,31.95,32.11,31.55
2018-01-19,32.95,33.2,31.47,32.0,CZR,457997,6.437923250564335,6.437923250564335,32.95,457997,32.95,457997,1.3500000000000014,0.0427,32.0,33.2,31.47,32.0,33.2,31.47
2018-01-22,33.6,33.75,32.5,32.9,CZR,406363,6.584650112866818,6.584650112866818,33.6,406363,33.6,406363,0.6499999999999986,0.0197,32.9,33.75,32.5,32.9,33.75,32.5
2018-01-23,34.0,35.15,33.55,33.55,CZR,1577605,6.6749435665914225,6.6749435665914225,34.0,1577605,34.0,1577605,0.3999999999999986,0.0119,33.55,35.15,33.55,33.55,35.15,33.55
2018-01-24,33.45,34.6,32.73,33.95,CZR,802951,6.550790067720091,6.550790067720091,33.45,802951,33.45,802951,-0.5499999999999972,-0.0162,33.95,34.6,32.73,33.95,34.6,32.73
2018-01-25,32.95,34.05,32.8,33.7,CZR,443533,6.437923250564335,6.437923250564335,32.95,443533,32.95,443533,-0.5,-0.0149,33.7,34.05,32.8,33.7,34.05,32.8
2018-01-26,33.05,33.55,32.55,33.15,CZR,550987,6.460496613995486,6.460496613995486,33.05,550987,33.05,550987,0.09999999999999432,0.003,33.15,33.55,32.55,33.15,33.55,32.55
2018-01-29,32.0,33.08,31.9,32.8,CZR,612161,6.223476297968398,6.223476297968398,32.0,612161,32.0,612161,-1.0499999999999972,-0.0318,32.8,33.08,31.9,32.8,33.08,31.9
2018-01-30,32.25,32.95,31.2,31.95,CZR,511321,6.279909706546276,6.279909706546276,32.25,511321,32.25,511321,0.25,0.0078,31.95,32.95,31.2,31.95,32.95,31.2
2018-01-31,34.55,35.0,32.6,32.6,CZR,1380507,6.799097065462754,6.799097065462754,34.55,1380507,34.55,1380507,2.299999999999997,0.0713,32.6,35.0,32.6,32.6,35.0,32.6
2018-02-01,34.65,35.3,34.35,34.45,CZR,723616,6.821670428893905,6.821670428893905,34.65,723616,34.65,723616,0.10000000000000142,0.0029,34.45,35.3,34.35,34.45,35.3,34.35
2018-02-02,35.0,35.2,34.0,34.4,CZR,652445,6.900677200902935,6.900677200902935,35.0,652445,35.0,652445,0.3500000000000014,0.0101,34.4,35.2,34.0,34.4,35.2,34.0
2018-02-05,33.7,34.75,33.1,34.75,CZR,930768,6.607223476297969,6.607223476297969,33.7,930768,33.7,930768,-1.2999999999999972,-0.0371,34.75,34.75,33.1,34.75,34.75,33.1
2018-02-06,34.5,35.0,32.0,32.95,CZR,892157,6.787810383747179,6.787810383747179,34.5,892157,34.5,892157,0.7999999999999972,0.0237,32.95,35.0,32.0,32.95,35.0,32.0
2018-02-07,33.9,34.75,33.8,34.5,CZR,374514,6.652370203160271,6.652370203160271,33.9,374514,33.9,374514,-0.6000000000000014,-0.0174,34.5,34.75,33.8,34.5,34.75,33.8
2018-02-08,31.95,33.95,31.8,33.85,CZR,606656,6.212189616252822,6.212189616252822,31.95,606656,31.95,606656,-1.9499999999999993,-0.0575,33.85,33.95,31.8,33.85,33.95,31.8
2018-02-09,30.65,33.72,29.16,32.35,CZR,1891381,5.918735891647856,5.918735891647856,30.65,1891381,30.65,1891381,-1.3000000000000007,-0.0407,32.35,33.72,29.16,32.35,33.72,29.16
2018-02-12,30.15,31.2,29.85,30.8,CZR,1019758,5.805869074492099,5.805869074492099,30.15,1019758,30.15,1019758,-0.5,-0.0163,30.8,31.2,29.85,30.8,31.2,29.85
2018-02-13,31.15,31.45,29.95,30.1,CZR,687145,6.031602708803612,6.031602708803612,31.15,687145,31.15,687145,1.0,0.0332,30.1,31.45,29.95,30.1,31.45,29.95
2018-02-14,32.3,32.6,30.8,30.8,CZR,533881,6.2911963882618505,6.2911963882618505,32.3,533881,32.3,533881,1.1499999999999986,0.0369,30.8,32.6,30.8,30.8,32.6,30.8
2018-02-15,32.45,32.65,31.65,32.35,CZR,356753,6.325056433408579,6.325056433408579,32.45,356753,32.45,356753,0.15000000000000568,0.0046,32.35,32.65,31.65,32.35,32.65,31.65
2018-02-16,33.55,33.6,32.35,32.35,CZR,730761,6.573363431151241,6.573363431151241,33.55,730761,33.55,730761,1.0999999999999943,0.0339,32.35,33.6,32.35,32.35,33.6,32.35
2018-02-20,34.15,34.25,33.2,33.7,CZR,751285,6.7088036117381495,6.7088036117381495,34.15,751285,34.15,751285,0.6000000000000014,0.0179,33.7,34.25,33.2,33.7,34.25,33.2
2018-02-21,32.55,34.25,32.1,33.65,CZR,1177777,6.347629796839729,6.347629796839729,32.55,1177777,32.55,1177777,-1.6000000000000014,-0.0469,33.65,34.25,32.1,33.65,34.25,32.1
2018-02-22,32.15,32.75,31.4,32.6,CZR,809397,6.257336343115124,6.257336343115124,32.15,809397,32.15,809397,-0.3999999999999986,-0.0123,32.6,32.75,31.4,32.6,32.75,31.4
2018-02-23,33.55,34.25,30.6,32.0,CZR,1127274,6.573363431151241,6.573363431151241,33.55,1127274,33.55,1127274,1.3999999999999986,0.0435,32.0,34.25,30.6,32.0,34.25,30.6
2018-02-26,33.6,34.75,33.15,34.15,CZR,647139,6.584650112866818,6.584650112866818,33.6,647139,33.6,647139,0.05000000000000426,0.0015,34.15,34.75,33.15,34.15,34.75,33.15
2018-02-27,33.9,34.65,33.45,33.9,CZR,1000500,6.652370203160271,6.652370203160271,33.9,1000500,33.9,1000500,0.29999999999999716,0.0089,33.9,34.65,33.45,33.9,34.65,33.45
2018-02-28,34.1,34.7,33.65,33.95,CZR,650708,6.697516930022574,6.697516930022574,34.1,650708,34.1,650708,0.20000000000000284,0.0059,33.95,34.7,33.65,33.95,34.7,33.65
2018-03-01,34.35,34.75,33.95,34.15,CZR,775608,6.753950338600452,6.753950338600452,34.35,775608,34.35,775608,0.25,0.0073,34.15,34.75,33.95,34.15,34.75,33.95
2018-03-02,34.25,34.5,33.7,33.95,CZR,517619,6.731376975169301,6.731376975169301,34.25,517619,34.25,517619,-0.10000000000000142,-0.0029,33.95,34.5,33.7,33.95,34.5,33.7
2018-03-05,33.85,34.2,33.1,33.85,CZR,504301,6.641083521444696,6.641083521444696,33.85,504301,33.85,504301,-0.3999999999999986,-0.0117,33.85,34.2,33.1,33.85,34.2,33.1
2018-03-06,34.35,35.0,33.65,33.85,CZR,1491131,6.753950338600452,6.753950338600452,34.35,1491131,34.35,1491131,0.5,0.0148,33.85,35.0,33.65,33.85,35.0,33.65
2018-03-07,35.25,35.45,34.25,34.25,CZR,882950,6.9571106094808135,6.9571106094808135,35.25,882950,35.25,882950,0.8999999999999986,0.0262,34.25,35.45,34.25,34.25,35.45,34.25
2018-03-08,35.85,36.05,34.65,35.6,CZR,758290,7.092550790067721,7.092550790067721,35.85,758290,35.85,758290,0.6000000000000014,0.017,35.6,36.05,34.65,35.6,36.05,34.65
2018-03-09,37.65,38.45,35.95,35.95,CZR,1767802,7.498871331828442,7.498871331828442,37.65,1767802,37.65,1767802,1.7999999999999972,0.0502,35.95,38.45,35.95,35.95,38.45,35.95
2018-03-12,37.15,38.2,36.8,37.65,CZR,599111,7.3860045146726865,7.3860045146726865,37.15,599111,37.15,599111,-0.5,-0.0133,37.65,38.2,36.8,37.65,38.2,36.8
2018-03-13,36.95,37.7,36.75,37.2,CZR,558966,7.340857787810385,7.340857787810385,36.95,558966,36.95,558966,-0.19999999999999574,-0.0054,37.2,37.7,36.75,37.2,37.7,36.75
2018-03-14,37.7,37.9,36.8,37.3,CZR,571504,7.510158013544019,7.510158013544019,37.7,571504,37.7,571504,0.75,0.0203,37.3,37.9,36.8,37.3,37.9,36.8
2018-03-15,37.25,37.95,37.15,37.95,CZR,419155,7.408577878103838,7.408577878103838,37.25,419155,37.25,419155,-0.45000000000000284,-0.0119,37.95,37.95,37.15,37.95,37.95,37.15
2018-03-16,36.5,38.32,36.38,38.1,CZR,938766,7.239277652370204,7.239277652370204,36.5,938766,36.5,938766,-0.75,-0.0201,38.1,38.32,36.38,38.1,38.32,36.38
2018-03-19,35.55,36.4,35.2,36.1,CZR,713520,7.024830699774267,7.024830699774267,35.55,713520,35.55,713520,-0.9500000000000028,-0.026,36.1,36.4,35.2,36.1,36.4,35.2
2018-03-20,34.75,35.95,34.45,35.7,CZR,1010909,6.844243792325057,6.844243792325057,34.75,1010909,34.75,1010909,-0.7999999999999972,-0.0225,35.7,35.95,34.45,35.7,35.95,34.45
2018-03-21,33.9,34.8,33.75,34.6,CZR,642923,6.652370203160271,6.652370203160271,33.9,642923,33.9,642923,-0.8500000000000014,-0.0245,34.6,34.8,33.75,34.6,34.8,33.75
2018-03-22,33.2,34.5,33.2,33.75,CZR,488006,6.4943566591422135,6.4943566591422135,33.2,488006,33.2,488006,-0.6999999999999957,-0.0206,33.75,34.5,33.2,33.75,34.5,33.2
2018-03-23,32.3,33.48,32.15,33.3,CZR,612651,6.2911963882618505,6.2911963882618505,32.3,612651,32.3,612651,-0.9000000000000057,-0.0271,33.3,33.48,32.15,33.3,33.48,32.15
2018-03-26,33.6,33.75,32.6,32.8,CZR,815009,6.584650112866818,6.584650112866818,33.6,815009,33.6,815009,1.3000000000000043,0.0402,32.8,33.75,32.6,32.8,33.75,32.6
2018-03-27,33.0,33.8,32.7,33.75,CZR,668472,6.44920993227991,6.44920993227991,33.0,668472,33.0,668472,-0.6000000000000014,-0.0179,33.75,33.8,32.7,33.75,33.8,32.7
2018-03-28,32.45,33.15,32.25,32.95,CZR,926423,6.325056433408579,6.325056433408579,32.45,926423,32.45,926423,-0.5499999999999972,-0.0167,32.95,33.15,32.25,32.95,33.15,32.25
2018-03-29,33.0,33.6,31.25,32.5,CZR,1310683,6.44920993227991,6.44920993227991,33.0,1310683,33.0,1310683,0.5499999999999972,0.0169,32.5,33.6,31.25,32.5,33.6,31.25
2018-04-02,32.1,33.25,31.8,32.95,CZR,761773,6.2460496613995495,6.2460496613995495,32.1,761773,32.1,761773,-0.8999999999999986,-0.0273,32.95,33.25,31.8,32.95,33.25,31.8
2018-04-03,33.8,33.95,32.05,32.7,CZR,927895,6.62979683972912,6.62979683972912,33.8,927895,33.8,927895,1.6999999999999957,0.053,32.7,33.95,32.05,32.7,33.95,32.05
2018-04-04,34.65,34.75,32.7,33.25,CZR,757627,6.821670428893905,6.821670428893905,34.65,757627,34.65,757627,0.8500000000000014,0.0251,33.25,34.75,32.7,33.25,34.75,32.7
2018-04-05,35.5,35.6,34.5,34.9,CZR,560503,7.013544018058691,7.013544018058691,35.5,560503,35.5,560503,0.8500000000000014,0.0245,34.9,35.6,34.5,34.9,35.6,34.5
2018-04-06,34.4,35.9,33.85,35.3,CZR,501901,6.765237020316027,6.765237020316027,34.4,501901,34.4,501901,-1.1000000000000014,-0.031,35.3,35.9,33.85,35.3,35.9,33.85
2018-04-09,34.1,35.1,33.6,34.55,CZR,497466,6.697516930022574,6.697516930022574,34.1,497466,34.1,497466,-0.29999999999999716,-0.0087,34.55,35.1,33.6,34.55,35.1,33.6
2018-04-10,34.6,35.05,34.3,34.7,CZR,481979,6.810383747178331,6.810383747178331,34.6,481979,34.6,481979,0.5,0.0147,34.7,35.05,34.3,34.7,35.05,34.3
2018-04-11,34.6,35.2,34.25,34.25,CZR,329077,6.810383747178331,6.810383747178331,34.6,329077,34.6,329077,0.0,0.0,34.25,35.2,34.25,34.25,35.2,34.25
2018-04-12,35.5,35.73,34.65,34.85,CZR,459730,7.013544018058691,7.013544018058691,35.5,459730,35.5,459730,0.8999999999999986,0.026,34.85,35.73,34.65,34.85,35.73,34.65
2018-04-13,35.7,35.85,35.3,35.85,CZR,525625,7.058690744920995,7.058690744920995,35.7,525625,35.7,525625,0.20000000000000284,0.0056,35.85,35.85,35.3,35.85,35.85,35.3
2018-04-16,41.5,43.15,39.6,39.85,CZR,3898289,8.367945823927766,8.367945823927766,41.5,3898289,41.5,3898289,5.799999999999997,0.1625,39.85,43.15,39.6,39.85,43.15,39.6
2018-04-17,41.0,42.2,40.65,42.2,CZR,884516,8.255079006772009,8.255079006772009,41.0,884516,41.0,884516,-0.5,-0.012,42.2,42.2,40.65,42.2,42.2,40.65
2018-04-18,41.3,42.04,40.9,41.15,CZR,556669,8.322799097065463,8.322799097065463,41.3,556669,41.3,556669,0.29999999999999716,0.0073,41.15,42.04,40.9,41.15,42.04,40.9
2018-04-19,40.8,41.65,40.15,41.2,CZR,557631,8.209932279909706,8.209932279909706,40.8,557631,40.8,557631,-0.5,-0.0121,41.2,41.65,40.15,41.2,41.65,40.15
2018-04-20,40.4,41.02,40.25,40.65,CZR,468338,8.119638826185103,8.119638826185103,40.4,468338,40.4,468338,-0.3999999999999986,-0.0098,40.65,41.02,40.25,40.65,41.02,40.25
2018-04-23,41.15,41.2,40.1,40.5,CZR,444781,8.288939051918737,8.288939051918737,41.15,444781,41.15,444781,0.75,0.0186,40.5,41.2,40.1,40.5,41.2,40.1
2018-04-24,40.1,41.65,39.8,41.15,CZR,769888,8.051918735891649,8.051918735891649,40.1,769888,40.1,769888,-1.0499999999999972,-0.0255,41.15,41.65,39.8,41.15,41.65,39.8
2018-04-25,39.45,40.2,39.2,40.2,CZR,480290,7.905191873589166,7.905191873589166,39.45,480290,39.45,480290,-0.6499999999999986,-0.0162,40.2,40.2,39.2,40.2,40.2,39.2
2018-04-26,40.25,41.4,40.0,40.7,CZR,477137,8.085778781038375,8.085778781038375,40.25,477137,40.25,477137,0.7999999999999972,0.0203,40.7,41.4,40.0,40.7,41.4,40.0
2018-04-27,40.55,40.65,39.42,40.0,CZR,344519,8.153498871331829,8.153498871331829,40.55,344519,40.55,344519,0.29999999999999716,0.0075,40.0,40.65,39.42,40.0,40.65,39.42
2018-04-30,40.5,41.65,40.3,40.9,CZR,590025,8.142212189616254,8.142212189616254,40.5,590025,40.5,590025,-0.04999999999999716,-0.0012,40.9,41.65,40.3,40.9,41.65,40.3
2018-05-01,40.3,40.77,39.9,40.7,CZR,475479,8.09706546275395,8.09706546275395,40.3,475479,40.3,475479,-0.20000000000000284,-0.0049,40.7,40.77,39.9,40.7,40.77,39.9
2018-05-02,40.4,41.45,39.85,40.1,CZR,867940,8.119638826185103,8.119638826185103,40.4,867940,40.4,867940,0.10000000000000142,0.0025,40.1,41.45,39.85,40.1,41.45,39.85
2018-05-03,40.0,40.6,39.29,40.55,CZR,730193,8.029345372460497,8.029345372460497,40.0,730193,40.0,730193,-0.3999999999999986,-0.0099,40.55,40.6,39.29,40.55,40.6,39.29
2018-05-04,42.5,43.95,39.7,40.8,CZR,1750620,8.593679458239277,8.593679458239277,42.5,1750620,42.5,1750620,2.5,0.0625,40.8,43.95,39.7,40.8,43.95,39.7
2018-05-07,42.15,43.55,42.05,42.85,CZR,679288,8.514672686230249,8.514672686230249,42.15,679288,42.15,679288,-0.3500000000000014,-0.0082,42.85,43.55,42.05,42.85,43.55,42.05
2018-05-08,42.35,42.45,40.9,41.95,CZR,908912,8.559819413092551,8.559819413092551,42.35,908912,42.35,908912,0.20000000000000284,0.0047,41.95,42.45,40.9,41.95,42.45,40.9
2018-05-09,42.25,42.8,41.3,42.25,CZR,492547,8.5372460496614,8.5372460496614,42.25,492547,42.25,492547,-0.10000000000000142,-0.0024,42.25,42.8,41.3,42.25,42.8,41.3
2018-05-10,43.3,43.95,41.87,42.35,CZR,482046,8.774266365688488,8.774266365688488,43.3,482046,43.3,482046,1.0499999999999972,0.0249,42.35,43.95,41.87,42.35,43.95,41.87
2018-05-11,42.2,43.5,41.7,43.1,CZR,443871,8.525959367945825,8.525959367945825,42.2,443871,42.2,443871,-1.0999999999999943,-0.0254,43.1,43.5,41.7,43.1,43.5,41.7
2018-05-14,43.2,43.4,41.75,42.2,CZR,824160,8.751693002257337,8.751693002257337,43.2,824160,43.2,824160,1.0,0.0237,42.2,43.4,41.75,42.2,43.4,41.75
2018-05-15,43.1,43.65,42.55,43.1,CZR,567012,8.729119638826186,8.729119638826186,43.1,567012,43.1,567012,-0.10000000000000142,-0.0023,43.1,43.65,42.55,43.1,43.65,42.55
2018-05-16,43.4,44.1,42.5,42.9,CZR,1305650,8.79683972911964,8.79683972911964,43.4,1305650,43.4,1305650,0.29999999999999716,0.007,42.9,44.1,42.5,42.9,44.1,42.5
2018-05-17,44.25,44.34,43.35,43.4,CZR,632275,8.988713318284425,8.988713318284425,44.25,632275,44.25,632275,0.8500000000000014,0.0196,43.4,44.34,43.35,43.4,44.34,43.35
2018-05-18,44.4,44.7,43.8,44.35,CZR,460734,9.022573363431151,9.022573363431151,44.4,460734,44.4,460734,0.14999999999999858,0.0034,44.35,44.7,43.8,44.35,44.7,43.8
2018-05-21,43.7,44.75,42.83,44.55,CZR,1201645,8.864559819413094,8.864559819413094,43.7,1201645,43.7,1201645,-0.6999999999999957,-0.0158,44.55,44.75,42.83,44.55,44.75,42.83
2018-05-22,43.35,44.2,42.7,44.0,CZR,344413,8.785553047404065,8.785553047404065,43.35,344413,43.35,344413,-0.3500000000000014,-0.008,44.0,44.2,42.7,44.0,44.2,42.7
2018-05-23,43.0,43.5,42.75,43.1,CZR,202545,8.706546275395034,8.706546275395034,43.0,202545,43.0,202545,-0.3500000000000014,-0.0081,43.1,43.5,42.75,43.1,43.5,42.75
2018-05-24,44.0,44.1,42.48,42.95,CZR,787675,8.932279909706548,8.932279909706548,44.0,787675,44.0,787675,1.0,0.0233,42.95,44.1,42.48,42.95,44.1,42.48
2018-05-25,44.5,44.75,43.8,43.8,CZR,447714,9.045146726862303,9.045146726862303,44.5,447714,44.5,447714,0.5,0.0114,43.8,44.75,43.8,43.8,44.75,43.8
2018-05-29,44.95,45.0,43.77,44.1,CZR,588611,9.146726862302485,9.146726862302485,44.95,588611,44.95,588611,0.45000000000000284,0.0101,44.1,45.0,43.77,44.1,45.0,43.77
2018-05-30,45.35,45.95,44.85,45.0,CZR,1088804,9.237020316027088,9.237020316027088,45.35,1088804,45.35,1088804,0.3999999999999986,0.0089,45.0,45.95,44.85,45.0,45.95,44.85
2018-05-31,45.2,45.9,44.8,45.9,CZR,539981,9.203160270880362,9.203160270880362,45.2,539981,45.2,539981,-0.14999999999999858,-0.0033,45.9,45.9,44.8,45.9,45.9,44.8
2018-06-01,45.4,45.65,44.6,45.35,CZR,461196,9.248306997742665,9.248306997742665,45.4,461196,45.4,461196,0.19999999999999574,0.0044,45.35,45.65,44.6,45.35,45.65,44.6
2018-06-04,45.05,45.8,44.92,45.8,CZR,360356,9.169300225733634,9.169300225733634,45.05,360356,45.05,360356,-0.3500000000000014,-0.0077,45.8,45.8,44.92,45.8,45.8,44.92
2018-06-05,44.5,45.55,43.9,45.15,CZR,684479,9.045146726862303,9.045146726862303,44.5,684479,44.5,684479,-0.5499999999999972,-0.0122,45.15,45.55,43.9,45.15,45.55,43.9
2018-06-06,45.35,45.35,44.15,44.35,CZR,340323,9.237020316027088,9.237020316027088,45.35,340323,45.35,340323,0.8500000000000014,0.0191,44.35,45.35,44.15,44.35,45.35,44.15
2018-06-07,44.2,45.5,43.85,45.35,CZR,367197,8.97742663656885,8.97742663656885,44.2,367197,44.2,367197,-1.1499999999999986,-0.0254,45.35,45.5,43.85,45.35,45.5,43.85
2018-06-08,43.45,44.85,43.45,44.05,CZR,409407,8.808126410835216,8.808126410835216,43.45,409407,43.45,409407,-0.75,-0.017,44.05,44.85,43.45,44.05,44.85,43.45
2018-06-11,43.35,44.15,42.98,43.6,CZR,472469,8.785553047404065,8.785553047404065,43.35,472469,43.35,472469,-0.10000000000000142,-0.0023,43.6,44.15,42.98,43.6,44.15,42.98
2018-06-12,45.9,46.45,43.7,43.85,CZR,1783657,9.36117381489842,9.36117381489842,45.9,1783657,45.9,1783657,2.549999999999997,0.0588,43.85,46.45,43.7,43.85,46.45,43.7
